province,city,terminal_name,address,lat,lng,timetable_url
울산광역시,북구,울산공항정류소,대한민국 울산광역시 북구 산업로 1103 울산공항 (USN),35.5929642,129.3557708,https://transportation.asamaru.net/시외버스/시간표/울산공항터미널/
울산광역시,북구,호계시외버스정류장,대한민국 울산광역시 북구 호계동 774-12번지,35.6250186,129.3510475,https://transportation.asamaru.net/시외버스/시간표/호계시외버스-정류장/
울산광역시,북구,효문정류소,대한민국 울산광역시 중구 남외동 439-6,35.568873,129.3443518,https://transportation.asamaru.net/시외버스/시간표/효문터미널/
울산광역시,울주군,언양임시시외버스터미널,대한민국 울산광역시 언양임시시외버스터미널,35.562557,129.130164,https://transportation.asamaru.net/시외버스/시간표/언양임시시외버스터미널/
부산광역시,강서구,김해공항정류소,대한민국 부산광역시 대저2동 김해공항정류소,35.172604,128.947379,https://transportation.asamaru.net/시외버스/시간표/김해공항정류소/
부산광역시,금정구,부산종합버스터미널,대한민국 부산광역시 금정구 노포동 133 부산종합버스터미널,35.2847494,129.0953841,https://transportation.asamaru.net/시외버스/시간표/부산종합버스터미널/
부산광역시,기장군,동암후문(아난티코프),대한민국 부산광역시 기장군 기장해안로 268-32,35.1976638,129.2280861,https://transportation.asamaru.net/시외버스/시간표/동암후문-아난티코프/
부산광역시,기장군,반얀트리해운대부산,대한민국 부산광역시 기장군 기장읍 연화리 451-4,35.2068304,129.2243242,https://transportation.asamaru.net/시외버스/시간표/반얀트리해운대부산/
부산광역시,기장군,오시리아테마파크,대한민국 부산광역시 오시리아역,35.19648,129.209529,https://transportation.asamaru.net/시외버스/시간표/오시리아테마파크/
부산광역시,기장군,좌천정류소,대한민국 부산광역시 기장군 장안읍 좌천로 76 좌천정류소,35.3145681,129.243367,https://transportation.asamaru.net/시외버스/시간표/좌천정류소/
부산광역시,동구,부산역,대한민국 부산광역시 동구 초량제3동 중앙대로 부산,35.115225,129.042243,https://transportation.asamaru.net/시외버스/시간표/부산역/
부산광역시,동래구,부산동래시외버스정류소,대한민국 부산광역시 동래구 중앙대로1325번길 24,35.2057248,129.0765839,https://transportation.asamaru.net/시외버스/시간표/동래시외버스정류소/
부산광역시,부산진구,동의대역,대한민국 부산광역시 동의대역,35.153991,129.032099,https://transportation.asamaru.net/시외버스/시간표/동의대역/
부산광역시,부산진구,서면(부산),대한민국 부산광역시 부산진구 중앙대로 지하 730 서면역,35.15781570000001,129.0600331,https://transportation.asamaru.net/시외버스/시간표/서면/
부산광역시,사상구,부산서부사상버스터미널,대한민국 부산광역시 부산서부시외버스터미널,35.1632355,128.984391,https://transportation.asamaru.net/시외버스/시간표/부산서부버스터미널/
부산광역시,사상구,주례역,대한민국 부산광역시 주례역,35.150519,129.003202,https://transportation.asamaru.net/시외버스/시간표/주례역/
부산광역시,사하구,부산신평정류소,대한민국 부산광역시 사하구 하신번영로 127,35.0943164,128.9602121,https://transportation.asamaru.net/시외버스/시간표/부산신평터미널/
부산광역시,수영구,상수도남부사업소,대한민국 부산광역시 수영구,35.1610936,129.1201036,https://transportation.asamaru.net/시외버스/시간표/상수도남부사업소/
부산광역시,연제구,부산(하단),"Hadan station, 부산광역시 대한민국",35.106232,128.966749,https://transportation.asamaru.net/시외버스/시간표/부산-하단/
부산광역시,해운대구,경남마리나아파트,대한민국 부산광역시 해운대구 해운대해변로 99,35.1608358,129.1432469,https://transportation.asamaru.net/시외버스/시간표/경남마리나아파트/
부산광역시,해운대구,부산해운대시외버스정류소,대한민국 부산광역시 해운대구 해운대로 641,35.1651756,129.1607284,https://transportation.asamaru.net/시외버스/시간표/해운대시외버스터미널/
부산광역시,해운대구,센텀호텔,대한민국 부산광역시 해운대구 센텀3로 20,35.1678073,129.1328308,https://transportation.asamaru.net/시외버스/시간표/센텀호텔/
부산광역시,해운대구,신세계백화점,대한민국 부산광역시 해운대구,35.1719465,129.1741038,https://transportation.asamaru.net/시외버스/시간표/신세계백화점/
부산광역시,해운대구,장산역,대한민국 부산광역시 장산역,35.169916,129.176831,https://transportation.asamaru.net/시외버스/시간표/장산역/
부산광역시,해운대구,조선비치호텔,대한민국 부산광역시 67 동백로 Haeundae,35.1559466,129.1540745,https://transportation.asamaru.net/시외버스/시간표/조선비치호텔/
부산광역시,해운대구,파라다이스호텔,대한민국 부산광역시 파라다이스호텔,35.160697,129.164381,https://transportation.asamaru.net/시외버스/시간표/파라다이스호텔/
